dist_to_coast,X,Y
3858.3536868966894,332988.9502627327,6246305
3879.364998332852,333142.45642466284,6246305
3906.3001281125407,333295.9625865931,6246305
3939.037556941439,333449.4687485234,6246305
3977.4340148642555,333602.97491045354,6246305
4021.3274044405457,333756.4810723838,6246305
4070.539906242292,333909.9872343141,6246305
4124.881143308041,334063.49339624424,6246305
4156.885407015668,334216.9995581745,6246305
4183.961346793023,334370.5057201048,6246305
4216.455513741046,334524.01188203495,6246305
4254.243755446761,334677.5180439652,6246305
4278.064729678664,334831.0242058955,6246305
4130.283941924141,334984.53036782576,6246305
3982.9362703932734,335138.0365297559,6246305
3836.071624802167,335291.5426916862,6246305
3689.7476838818566,335445.04885361646,6246305
3544.03142118021,335598.5550155466,6246305
3399.0009916759395,335752.0611774769,6246305
3254.712228262905,335905.56733940716,6246305
3110.849194761398,336059.0735013373,6246305
2967.9080739435726,336212.5796632676,6246305
2825.9571786851025,336366.08582519786,6246305
2684.5642229850905,336519.591987128,6246305
2544.3610063124975,336673.0981490583,6246305
2405.7824251283982,336826.60431098856,6246305
2268.388473559774,336980.1104729187,6246305
2132.735165885358,337133.616634849,6246305
1999.184868667596,337287.12279677927,6246305
1863.9176518014838,337440.6289587094,6246305
1714.6491791838937,337594.1351206397,6246305
1566.2001424326234,337747.64128256997,6246305
1418.827772542313,337901.1474445001,6246305
1272.9060820105963,338054.6536064304,6246305
1128.7632787068721,338208.15976836067,6246305
986.5488153325191,338361.6659302908,6246305
848.0017014620224,338515.1720922211,6246305
715.5861162935591,338668.67825415137,6246305
593.4109939476909,338822.18441608164,6246305
486.4883914962679,338975.6905780118,6246305
407.0503658518668,339129.19673994207,6246305
370.1074044705809,339282.70290187234,6246305
373.54112467498106,339436.2090638025,6246305
296.85135983646745,339589.71522573277,6246305
233.87768689739377,339743.22138766304,6246305
218.8191764334327,339896.7275495932,6246305
94.61713852088079,340050.23371152347,6246305
4054.6113788958496,328076.75308096514,6246515
4023.5485763600336,328230.2592428954,6246515
3998.142211363581,328383.76540482556,6246515
3978.5006499618207,328537.27156675584,6246515
3964.7095712936048,328690.7777286861,6246515
3956.8301493959484,328844.28389061627,6246515
3954.8977181630717,328997.79005254654,6246515
3958.920986152073,329151.2962144768,6246515
3968.8818414712455,329304.80237640697,6246515
3984.7357568634625,329458.30853833724,6246515
4006.4127740403146,329611.8147002675,6246515
4033.8190171922097,329765.32086219767,6246515
4066.8386609786867,329918.82702412794,6246515
4105.336260149884,330072.3331860582,6246515
4099.855457436372,330225.83934798837,6246515
4065.045314884666,330379.34550991864,6246515
4035.7775379425802,330532.8516718489,6246515
4012.173418854078,330686.35783377907,6246515
3989.2442581398013,330839.86399570934,6246515
3936.6002160821017,330993.3701576396,6246515
3879.011883565719,331146.8763195699,6246515
3826.718360152978,331300.38248150004,6246515
3779.93940513873,331453.8886434303,6246515
3738.8820105227037,331607.3948053606,6246515
3703.736458524197,331760.90096729074,6246515
3674.6723804025496,331914.407129221,6246515
3651.834982017457,332067.9132911513,6246515
3635.341614206393,332221.41945308144,6246515
3625.278865353128,332374.9256150117,6246515
3621.7003375034365,332528.431776942,6246515
3624.625235975444,332681.93793887214,6246515
3634.0378577236515,332835.4441008024,6246515
3649.888009921468,332988.9502627327,6246515
3672.0923329988946,333142.45642466284,6246515
3700.5364479587643,333295.9625865931,6246515
3735.0778019707163,333449.4687485234,6246515
3775.5490533667294,333602.97491045354,6246515
3821.761819564865,333756.4810723838,6246515
3873.510609265221,333909.9872343141,6246515
3926.9917933992947,334063.49339624424,6246515
3949.6800536654305,334216.9995581745,6246515
3978.1665111858797,334370.5057201048,6246515
4012.327670893793,334524.01188203495,6246515
4052.0200110587434,334677.5180439652,6246515
4097.082777406641,334831.0242058955,6246515
4087.962635083448,334984.53036782576,6246515
4034.938948402993,335138.0365297559,6246515
3903.487000988469,335291.5426916862,6246515
3759.471405711141,335445.04885361646,6246515
3616.103944743273,335598.5550155466,6246515
3473.603102186018,335752.0611774769,6246515
3331.861893009886,335905.56733940716,6246515
3190.616478973214,336059.0735013373,6246515
3050.49775094231,336212.5796632676,6246515
2911.7293529127805,336366.08582519786,6246515
2774.1425333527045,336519.591987128,6246515
2637.6988011671124,336673.0981490583,6246515
2503.231820844096,336826.60431098856,6246515
2361.939342205187,336980.1104729187,6246515
2214.3182699720865,337133.616634849,6246515
2067.554504410658,337287.12279677927,6246515
1921.8444630580743,337440.6289587094,6246515
1777.4073744558868,337594.1351206397,6246515
1634.2126592859636,337747.64128256997,6246515
1492.637331174212,337901.1474445001,6246515
1353.6652734557463,338054.6536064304,6246515
1218.1877631162988,338208.15976836067,6246515
1087.5115922848365,338361.6659302908,6246515
963.5921253322844,338515.1720922211,6246515
848.5260730601291,338668.67825415137,6246515
746.5223624508486,338822.18441608164,6246515
663.4942798505406,338975.6905780118,6246515
605.1334532326989,339129.19673994207,6246515
579.3948844867878,339282.70290187234,6246515
556.9743508082385,339436.2090638025,6246515
454.86808544101586,339589.71522573277,6246515
301.3640720733095,339743.22138766304,6246515
147.8645198199991,339896.7275495932,6246515
3850.0590866174703,328076.75308096514,6246725
3817.332142072903,328230.2592428954,6246725
3790.543850011672,328383.76540482556,6246725
3769.8208124950283,328537.27156675584,6246725
3755.263442327471,328690.7777286861,6246725
3746.9436034910923,328844.28389061627,6246725
3744.902868928047,328997.79005254654,6246725
3749.151492160506,329151.2962144768,6246725
3759.668151331209,329304.80237640697,6246725
3776.400480431105,329458.30853833724,6246725
3799.266357149424,329611.8147002675,6246725
3828.155874574019,329765.32086219767,6246725
3862.9338890285144,329918.82702412794,6246725
3903.4430116853864,330072.3331860582,6246725
3896.56881658411,330225.83934798837,6246725
3859.9258001379594,330379.34550991864,6246725
3829.0905064083777,330532.8516718489,6246725
3804.204162957624,330686.35783377907,6246725
3781.552981616627,330839.86399570934,6246725
3744.303750103197,330993.3701576396,6246725
3683.7104262717617,331146.8763195699,6246725
3628.6034117427484,331300.38248150004,6246725
3579.236122177433,331453.8886434303,6246725
3535.848978730499,331607.3948053606,6246725
3498.6644689053246,331760.90096729074,6246725
3467.8821224304256,331914.407129221,6246725
3443.673626763381,332067.9132911513,6246725
3426.178332159603,332221.41945308144,6246725
3415.499401750098,332374.9256150117,6246725
3411.7008436338206,332528.431776942,6246725
3414.805618633257,332681.93793887214,6246725
3424.7949519858735,332835.4441008024,6246725
3441.608896540644,332988.9502627327,6246725
3465.148108501061,333142.45642466284,6246725
3495.2767150041905,333295.9625865931,6246725
3531.826085547477,333449.4687485234,6246725
3574.5992735071186,333602.97491045354,6246725
3623.3758730309733,333756.4810723838,6246725
3677.9170398296696,333909.9872343141,6246725
3718.835944847279,334063.49339624424,6246725
3742.786230281567,334216.9995581745,6246725
3772.835144819288,334370.5057201048,6246725
3808.8383501906133,334524.01188203495,6246725
3850.628832967837,334677.5180439652,6246725
3898.020462258358,334831.0242058955,6246725
3892.943488087375,334984.53036782576,6246725
3837.225926752678,335138.0365297559,6246725
3786.91495916462,335291.5426916862,6246725
3742.2286523471184,335445.04885361646,6246725
3696.6926455913585,335598.5550155466,6246725
3556.6353029337374,335752.0611774769,6246725
3417.7333312710343,335905.56733940716,6246725
3280.0019014783597,336059.0735013373,6246725
3143.040756188618,336212.5796632676,6246725
3007.6630127696094,336366.08582519786,6246725
2862.8098873879326,336519.591987128,6246725
2716.3842779139823,336673.0981490583,6246725
2570.7848845773838,336826.60431098856,6246725
2426.1604612528195,336980.1104729187,6246725
2282.464438179975,337133.616634849,6246725
2139.878046797184,337287.12279677927,6246725
1998.751708268356,337440.6289587094,6246725
1859.5878605076648,337594.1351206397,6246725
1722.8621285786057,337747.64128256997,6246725
1589.20392043777,337901.1474445001,6246725
1459.4562586387863,338054.6536064304,6246725
1334.7600250704977,338208.15976836067,6246725
1216.5669616875327,338361.6659302908,6246725
1105.9284543964566,338515.1720922211,6246725
1006.6025053212227,338668.67825415137,6246725
922.0019533328834,338822.18441608164,6246725
853.7687949764736,338975.6905780118,6246725
809.2484118628367,339129.19673994207,6246725
753.7705552137717,339282.70290187234,6246725
619.0198643117922,339436.2090638025,6246725
465.5276279934561,339589.71522573277,6246725
312.04909219378254,339743.22138766304,6246725
158.6240301905006,339896.7275495932,6246725
5.415760769376779,340050.23371152347,6246725
3646.1262330067234,328076.75308096514,6246935
3611.5517744422473,328230.2592428954,6246935
3583.225392776089,328383.76540482556,6246935
3561.2961818549607,328537.27156675584,6246935
3545.8828319411814,328690.7777286861,6246935
3537.0705257765017,328844.28389061627,6246935
3534.9086316734642,328997.79005254654,6246935
3539.4093359970952,329151.2962144768,6246935
3550.5473021364296,329304.80237640697,6246935
3568.2603779957435,329458.30853833724,6246935
3592.451306439866,329611.8147002675,6246935
3622.9903307364234,329765.32086219767,6246935
3659.718536660847,329918.82702412794,6246935
3702.45173932754,330072.3331860582,6246935
3694.033339438152,330225.83934798837,6246935
3655.360577709887,330379.34550991864,6246935
3622.784547385016,330532.8516718489,6246935
3596.4709207734472,330686.35783377907,6246935
3574.1315245029573,330839.86399570934,6246935
3552.6961490791605,330993.3701576396,6246935
3490.116304136941,331146.8763195699,6246935
3431.902101093551,331300.38248150004,6246935
3379.6627834857973,331453.8886434303,6246935
3333.679245543687,331607.3948053606,6246935
3294.2134687600005,331760.90096729074,6246935
3261.502066050514,331914.407129221,6246935
3235.749891361332,332067.9132911513,6246935
3217.124069031093,332221.41945308144,6246935
3205.7488166003423,332374.9256150117,6246935
3201.7014161584366,332528.431776942,6246935
3205.009629443955,332681.93793887214,6246935
3215.6507545016666,332835.4441008024,6246935
3233.552397677657,332988.9502627327,6246935
3258.594900509681,333142.45642466284,6246935
3290.6152352150957,333295.9625865931,6246935
3329.4120817845346,333449.4687485234,6246935
3374.7517357484,333602.97491045354,6246935
3426.374472973172,333756.4810723838,6246935
3484.0010137266972,333909.9872343141,6246935
3510.8997456422617,334063.49339624424,6246935
3536.25861679375,334216.9995581745,6246935
3568.0472627540016,334370.5057201048,6246935
3606.095647254174,334524.01188203495,6246935
3650.208028119218,334677.5180439652,6246935
3700.1675318082025,334831.0242058955,6246935
3699.5647713001854,334984.53036782576,6246935
3640.889082153759,335138.0365297559,6246935
3587.825999619863,335291.5426916862,6246935
3540.627879635366,335445.04885361646,6246935
3499.3029424955143,335598.5550155466,6246935
3463.6878955840866,335752.0611774769,6246935
3434.441549836971,335905.56733940716,6246935
3365.2574935516395,336059.0735013373,6246935
3219.726112788832,336212.5796632676,6246935
3074.9703686936923,336366.08582519786,6246935
2930.9906862716953,336519.591987128,6246935
2787.904410470458,336673.0981490583,6246935
2645.7247865317518,336826.60431098856,6246935
2504.876270738015,336980.1104729187,6246935
2365.603284755254,337133.616634849,6246935
2228.2012820848204,337287.12279677927,6246935
2093.038769260038,337440.6289587094,6246935
1960.5789729738963,337594.1351206397,6246935
1831.4084231569725,337747.64128256997,6246935
1706.2743035791993,337901.1474445001,6246935
1586.1322357230586,338054.6536064304,6246935
1471.5885936132186,338208.15976836067,6246935
1364.3633237982299,338361.6659302908,6246935
1266.700380239879,338515.1720922211,6246935
1180.9744750734797,338668.67825415137,6246935
1107.6931424500401,338822.18441608164,6246935
961.8792997743155,338975.6905780118,6246935
812.4519500384682,339129.19673994207,6246935
664.8747165193944,339282.70290187234,6246935
520.2644412139132,339436.2090638025,6246935
382.32368578664955,339589.71522573277,6246935
257.88569228861274,339743.22138766304,6246935
133.2712292263673,339896.7275495932,6246935
8.504365322538387,340050.23371152347,6246935
3442.922892484501,328076.75308096514,6247145
3406.286505279759,328230.2592428954,6247145
3376.2384027212006,328383.76540482556,6247145
3352.9557157035,328537.27156675584,6247145
3336.580074631697,328690.7777286861,6247145
3327.213464881823,328844.28389061627,6247145
3324.9151223532926,328997.79005254654,6247145
3329.6996838029468,329151.2962144768,6247145
3341.5367245149837,329304.80237640697,6247145
3360.3517169707657,329458.30853833724,6247145
3386.0283409498434,329611.8147002675,6247145
3418.411981195898,329765.32086219767,6247145
3457.314174927274,329918.82702412794,6247145
3502.517725668719,330072.3331860582,6247145
3492.3797163804334,330225.83934798837,6247145
3451.4482067069252,330379.34550991864,6247145
3416.9286863024445,330532.8516718489,6247145
3389.017092679513,330686.35783377907,6247145
3367.029752781829,330839.86399570934,6247145
3344.2672036417976,330993.3701576396,6247145
3298.5301466231467,331146.8763195699,6247145
3236.8721542979647,331300.38248150004,6247145
3181.4320426276877,331453.8886434303,6247145
3132.5399636633438,331607.3948053606,6247145
3090.5067043349072,331760.90096729074,6247145
3055.6153289691074,331914.407129221,6247145
3028.1127243258447,332067.9132911513,6247145
3008.201553639382,332221.41945308144,6247145
2996.033175202456,332374.9256150117,6247145
2991.702069058708,332528.431776942,6247145
2995.2422333774093,332681.93793887214,6247145
3006.6258641052023,332835.4441008024,6247145
3025.7644356932583,332988.9502627327,6247145
3052.5120863654106,333142.45642466284,6247145
3086.671012273403,333295.9625865931,6247145
3127.998421053317,333449.4687485234,6247145
3176.2145062504915,333602.97491045354,6247145
3231.0108852836443,333756.4810723838,6247145
3283.247411606031,333909.9872343141,6247145
3303.22467646596,334063.49339624424,6247145
3330.165347863495,334216.9995581745,6247145
3363.902125286803,334370.5057201048,6247145
3404.2329615360113,334524.01188203495,6247145
3450.926670882581,334677.5180439652,6247145
3503.7288711757296,334831.0242058955,6247145
3508.0082242180747,334984.53036782576,6247145
3446.163635718701,335138.0365297559,6247145
3390.053966996951,335291.5426916862,6247145
3340.0623164328417,335445.04885361646,6247145
3296.4670390675838,335598.5550155466,6247145
3258.7192065752997,335752.0611774769,6247145
3227.7486323483045,335905.56733940716,6247145
3203.296491480198,336059.0735013373,6247145
3186.054730132821,336212.5796632676,6247145
3151.6655578411796,336366.08582519786,6247145
3011.0058823617437,336519.591987128,6247145
2871.662470112416,336673.0981490583,6247145
2733.8365979678424,336826.60431098856,6247145
2597.7698185224745,336980.1104729187,6247145
2463.7535995234493,337133.616634849,6247145
2332.141473368273,337287.12279677927,6247145
2203.3642885245913,337440.6289587094,6247145
2077.9491831099435,337594.1351206397,6247145
1956.54279552741,337747.64128256997,6247145
1839.7775315146139,337901.1474445001,6247145
1728.1316758096775,338054.6536064304,6247145
1623.3376407601252,338208.15976836067,6247145
1526.8069250504047,338361.6659302908,6247145
1400.3985834741554,338515.1720922211,6247145
1246.8925904011896,338668.67825415137,6247145
1093.3866447416863,338822.18441608164,6247145
939.8807697271614,338975.6905780118,6247145
786.3750067284891,339129.19673994207,6247145
632.8694372559536,339282.70290187234,6247145
479.36424722682534,339436.2090638025,6247145
325.8599728825147,339589.71522573277,6247145
172.359060788145,339743.22138766304,6247145
18.94272592271118,339896.7275495932,6247145
3240.586301916351,328076.75308096514,6247355
3201.6354090722198,328230.2592428954,6247355
3169.647817752542,328383.76540482556,6247355
3144.8360160814136,328537.27156675584,6247355
3127.370801648456,328690.7777286861,6247355
3117.375655493728,328844.28389061627,6247355
3114.9224881893383,328997.79005254654,6247355
3120.0290897508457,329151.2962144768,6247355
3132.6584904608376,329304.80237640697,6247355
3152.7202854554703,329458.30853833724,6247355
3180.0738139687255,329611.8147002675,6247355
3214.5329380421213,329765.32086219767,6247355
3255.8720553374183,329918.82702412794,6247355
3303.832918777465,330072.3331860582,6247355
3291.770018377707,330225.83934798837,6247355
3248.311637464198,330379.34550991864,6247355
3211.60947466865,330532.8516718489,6247355
3181.8973309927505,330686.35783377907,6247355
3159.3724243395404,330839.86399570934,6247355
3136.0478840455157,330993.3701576396,6247355
3109.3231482045944,331146.8763195699,6247355
3043.834860016023,331300.38248150004,6247355
2984.8114100621833,331453.8886434303,6247355
2932.6431654272496,331607.3948053606,6247355
2887.7016814965887,331760.90096729074,6247355
2850.3288144370645,331914.407129221,6247355
2820.825408103682,332067.9132911513,6247355
2799.4402831811944,332221.41945308144,6247355
2786.3603677006545,332374.9256150117,6247355
2781.702820538055,332528.431776942,6247355
2785.509890197288,332681.93793887214,6247355
2797.747021888428,332835.4441008024,6247355
2818.304407278489,332988.9502627327,6247355
2847.00181755933,333142.45642466284,6247355
2883.5962355690735,333295.9625865931,6247355
2927.791562576008,333449.4687485234,6247355
2979.249553410266,333602.97491045354,6247355
3037.6011345469,333756.4810723838,6247355
3074.5389581334707,333909.9872343141,6247355
3095.8632887251965,334063.49339624424,6247355
3124.5923707539096,334216.9995581745,6247355
3160.5242836864604,334370.5057201048,6247355
3203.4166597042895,334524.01188203495,6247355
3252.9941787638477,334677.5180439652,6247355
3308.9563674930946,334831.0242058955,6247355
3318.140910289461,334984.53036782576,6247355
3253.338946337044,335138.0365297559,6247355
3193.843514443884,335291.5426916862,6247355
3140.7302929825437,335445.04885361646,6247355
3094.3279456551622,335598.5550155466,6247355
3054.434136888498,335752.0611774769,6247355
3021.3753382770674,335905.56733940716,6247355
2995.3831170387416,336059.0735013373,6247355
2976.9374109834935,336212.5796632676,6247355
2966.1895956569465,336366.08582519786,6247355
2963.046972505622,336519.591987128,6247355
2967.5205326759533,336673.0981490583,6247355
2834.795485164369,336826.60431098856,6247355
2703.81414456434,336980.1104729187,6247355
2575.322251192005,337133.616634849,6247355
2449.711564679451,337287.12279677927,6247355
2327.4486216166797,337440.6289587094,6247355
2209.089338597963,337594.1351206397,6247355
2094.780187168128,337747.64128256997,6247355
1985.606575463056,337901.1474445001,6247355
1872.8505960716116,338054.6536064304,6247355
1720.3605118895632,338208.15976836067,6247355
1568.0687198058433,338361.6659302908,6247355
1416.039198856755,338515.1720922211,6247355
1264.3665603239242,338668.67825415137,6247355
1113.1825020796489,338822.18441608164,6247355
962.5745793372705,338975.6905780118,6247355
813.0206040122026,339129.19673994207,6247355
664.7918398183369,339282.70290187234,6247355
518.8680297150166,339436.2090638025,6247355
372.841184940861,339589.71522573277,6247355
228.67475638958518,339743.22138766304,6247355
99.16007583432594,339896.7275495932,6247355
22.783259913658096,340050.23371152347,6247355
3039.2895743482454,328076.75308096514,6247565
2997.7242750458367,328230.2592428954,6247565
2963.536540209602,328383.76540482556,6247565
2936.9840150427895,328537.27156675584,6247565
2918.2751185550264,328690.7777286861,6247565
2907.561265741274,328844.28389061627,6247565
2904.930918972378,328997.79005254654,6247565
2910.4059952978278,329151.2962144768,6247565
2923.940962883899,329304.80237640697,6247565
2945.4247121419467,329458.30853833724,6247565
2974.685025152015,329611.8147002675,6247565
3011.4952343199484,329765.32086219767,6247565
3055.5824939446734,329918.82702412794,6247565
3106.6370067601506,330072.3331860582,6247565
3092.407415654551,330225.83934798837,6247565
3046.1060822942845,330379.34550991864,6247565
3006.936844745219,330532.8516718489,6247565
2975.1814054749134,330686.35783377907,6247565
2951.079105375184,330839.86399570934,6247565
2928.082910830666,330993.3701576396,6247565
2909.988245583782,331146.8763195699,6247565
2853.19469486889,331300.38248150004,6247565
2790.141298467985,331453.8886434303,6247565
2734.2613714687873,331607.3948053606,6247565
2686.0026643876286,331760.90096729074,6247565
2645.782240130396,331914.407129221,6247565
2613.971173288359,332067.9132911513,6247565
2590.879235100861,332221.41945308144,6247565
2576.7408504683085,332374.9256150117,6247565
2571.703694745681,332528.431776942,6247565
2575.82116230264,332681.93793887214,6247565
2589.0495766332447,332835.4441008024,6247565
2611.250475129602,332988.9502627327,6247565
2642.1976952842388,333142.45642466284,6247565
2681.5884400047944,333295.9625865931,6247565
2729.057116600984,333449.4687485234,6247565
2784.1905849410673,333602.97491045354,6247565
2846.5435117664774,333756.4810723838,6247565
2866.0191981811968,333909.9872343141,6247565
2888.8831305089398,334063.49339624424,6247565
2919.649589015141,334216.9995581745,6247565
2958.0720050456102,334370.5057201048,6247565
3003.8566102485206,334524.01188203495,6247565
3056.6725971772353,334677.5180439652,6247565
3115.452512063139,334831.0242058955,6247565
3130.2625162341237,334984.53036782576,6247565
3062.414290588343,335138.0365297559,6247565
2999.50110691074,335291.5426916862,6247565
2942.88247622322,335445.04885361646,6247565
2893.3088205143245,335598.5550155466,6247565
2850.979643188779,335752.0611774769,6247565
2815.53298045608,335905.56733940716,6247565
2787.782563858256,336059.0735013373,6247565
2767.9537486064482,336212.5796632676,6247565
2756.430753207013,336366.08582519786,6247565
2753.048174347002,336519.591987128,6247565
2757.8623970122226,336673.0981490583,6247565
2770.798044967424,336826.60431098856,6247565
2791.9049916002837,336980.1104729187,6247565
2698.6455113268507,337133.616634849,6247565
2579.0482059170877,337287.12279677927,6247565
2463.022961763105,337440.6289587094,6247565
2350.9051412466033,337594.1351206397,6247565
2208.012768234456,337747.64128256997,6247565
2057.376168647152,337901.1474445001,6247565
1907.1972361160515,338054.6536064304,6247565
1757.5932917149244,338208.15976836067,6247565
1608.6263273231564,338361.6659302908,6247565
1460.4670470757953,338515.1720922211,6247565
1313.3220810092146,338668.67825415137,6247565
1167.7464477842248,338822.18441608164,6247565
1021.6472266605308,338975.6905780118,6247565
876.810029792353,339129.19673994207,6247565
734.6988783347421,339282.70290187234,6247565
597.4060638720133,339436.2090638025,6247565
468.9656007822252,339589.71522573277,6247565
356.40370567672886,339743.22138766304,6247565
211.85640887275082,339896.7275495932,6247565
85.07033677772928,340050.23371152347,6247565
27.164277380898955,340203.73987345374,6247565
2839.2538902528577,328076.75308096514,6247775
2794.715077744623,328230.2592428954,6247775
2758.0120307445263,328383.76540482556,6247775
2729.4608700604063,328537.27156675584,6247775
2709.319324876896,328690.7777286861,6247775
2697.7757598831386,328844.28389061627,6247775
2694.9406636465587,328997.79005254654,6247775
2700.841460367414,329151.2962144768,6247775
2715.421199557164,329304.80237640697,6247775
2738.5412670745927,329458.30853833724,6247775
2769.987822254403,329611.8147002675,6247775
2809.4812836012643,329765.32086219767,6247775
2856.687927281382,329918.82702412794,6247775
2911.232561707449,330072.3331860582,6247775
2894.549601388816,330225.83934798837,6247775
2845.0300587331453,330379.34550991864,6247775
2803.052435968907,330532.8516718489,6247775
2768.9597624358094,330686.35783377907,6247775
2743.0460544232374,330839.86399570934,6247775
2720.430615614156,330993.3701576396,6247775
2700.945166253474,331146.8763195699,6247775
2665.46605279587,331300.38248150004,6247775
2597.8602304965966,331453.8886434303,6247775
2537.7499008542172,331607.3948053606,6247775
2485.678906229977,331760.90096729074,6247775
2442.161537238811,331914.407129221,6247775
2407.6616470263707,332067.9132911513,6247775
2382.570990055918,332221.41945308144,6247775
2367.1887804421845,332374.9256150117,6247775
2361.7047244200116,332528.431776942,6247775
2366.187645125665,332681.93793887214,6247775
2380.5812361782573,332835.4441008024,6247775
2404.707540563673,332988.9502627327,6247775
2438.2776652269445,333142.45642466284,6247775
2480.9082758833633,333295.9625865931,6247775
2532.1417925245996,333449.4687485234,6247775
2591.4680250880388,333602.97491045354,6247775
2641.7969016771526,333756.4810723838,6247775
2657.7325455368787,333909.9872343141,6247775
2682.372453818052,334063.49339624424,6247775
2715.479692779717,334216.9995581745,6247775
2756.749213529824,334370.5057201048,6247775
2805.8208735050207,334524.01188203495,6247775
2862.293327902863,334677.5180439652,6247775
2922.142344085971,334831.0242058955,6247775
2945.369919871383,334984.53036782576,6247775
2873.466950374007,335138.0365297559,6247775
2807.4046534701515,335291.5426916862,6247775
2746.839595692694,335445.04885361646,6247775
2693.660414096307,335598.5550155466,6247775
2648.3227469427998,335752.0611774769,6247775
2610.3530399781043,335905.56733940716,6247775
2580.5703301525214,336059.0735013373,6247775
2559.1364871643464,336212.5796632676,6247775
2546.7116595852076,336366.08582519786,6247775
2543.0495746791858,336519.591987128,6247775
2548.260561609552,336673.0981490583,6247775
2562.184651256032,336826.60431098856,6247775
2584.995524804496,336980.1104729187,6247775
2615.86479562326,337133.616634849,6247775
2655.1409102958787,337287.12279677927,6247775
2553.0362419655935,337440.6289587094,6247775
2404.321506557153,337594.1351206397,6247775
2256.186141860786,337747.64128256997,6247775
2108.7234697615745,337901.1474445001,6247775
1962.1238559368371,338054.6536064304,6247775
1816.6652930383236,338208.15976836067,6247775
1670.5592172431159,338361.6659302908,6247775
1525.6113954490902,338515.1720922211,6247775
1382.1454594745549,338668.67825415137,6247775
1240.812149431978,338822.18441608164,6247775
1102.4252822751725,338975.6905780118,6247775
968.5007243160326,339129.19673994207,6247775
840.5436554003373,339282.70290187234,6247775
717.9909737971157,339436.2090638025,6247775
581.4346290361179,339589.71522573277,6247775
454.4276610951093,339743.22138766304,6247775
344.008017589455,339896.7275495932,6247775
255.98453407586572,340050.23371152347,6247775
151.5341763126011,340203.73987345374,6247775
121.8732176847773,340357.2460353839,6247775
84.63858101336118,340510.75219731417,6247775
2640.7658339750674,328076.75308096514,6247985
2592.8196818034185,328230.2592428954,6247985
2553.2159913147952,328383.76540482556,6247985
2522.3477511566393,328537.27156675584,6247985
2500.538490150761,328690.7777286861,6247985
2488.0264442298626,328844.28389061627,6247985
2484.9520553020334,328997.79005254654,6247985
2491.3502625310703,329151.2962144768,6247985
2507.148545176076,329304.80237640697,6247985
2532.1709673804735,329458.30853833724,6247985
2566.147710481947,329611.8147002675,6247985
2608.7289279417005,329765.32086219767,6247985
2659.501353722018,329918.82702412794,6247985
2718.005990596739,330072.3331860582,6247985
2698.527592114827,330225.83934798837,6247985
2645.3411510805213,330379.34550991864,6247985
2600.141674850837,330532.8516718489,6247985
2563.351699727032,330686.35783377907,6247985
2535.337339919834,330839.86399570934,6247985
2513.16850530223,330993.3701576396,6247985
2492.062999360216,331146.8763195699,6247985
2480.296017216207,331300.38248150004,6247985
2408.5404478594596,331453.8886434303,6247985
2343.5792862766143,331607.3948053606,6247985
2287.0918076578982,331760.90096729074,6247985
2239.7192426167726,331914.407129221,6247985
2202.0499354785197,332067.9132911513,6247985
2174.5881988172505,332221.41945308144,6247985
2157.723808560904,332374.9256150117,6247985
2151.705955080066,332528.431776942,6247985
2156.625438903231,332681.93793887214,6247985
2172.407957503198,332835.4441008024,6247985
2198.8196077493494,332988.9502627327,6247985
2235.483680218618,333142.45642466284,6247985
2281.9060421335885,333295.9625865931,6247985
2337.505373090917,333449.4687485234,6247985
2401.6444026610006,333602.97491045354,6247985
2432.4405663805537,333756.4810723838,6247985
2449.738460095012,333909.9872343141,6247985
2476.4487114141134,334063.49339624424,6247985
2512.2711241348475,334216.9995581745,6247985
2556.8227286145684,334370.5057201048,6247985
2609.6564933836066,334524.01188203495,6247985
2668.768099394016,334677.5180439652,6247985
2731.053734457363,334831.0242058955,6247985
2764.0666615018404,334984.53036782576,6247985
2687.317037350537,335138.0365297559,6247985
2617.31894581607,335291.5426916862,6247985
2553.017481348041,335445.04885361646,6247985
2495.711706522406,335598.5550155466,6247985
2446.708782748399,335752.0611774769,6247985
2406.0049922246553,335905.56733940716,6247985
2373.837852217452,336059.0735013373,6247985
2350.5299754411244,336212.5796632676,6247985
2337.043015630886,336366.08582519786,6247985
2333.0512271008142,336519.591987128,6247985
2338.716973493305,336673.0981490583,6247985
2353.8178706664385,336826.60431098856,6247985
2378.51630979427,336980.1104729187,6247985
2411.894727595285,337133.616634849,6247985
2454.2485121895234,337287.12279677927,6247985
2461.9412207112023,337440.6289587094,6247985
2458.3012773180753,337594.1351206397,6247985
2319.48823599214,337747.64128256997,6247985
2174.4958823628617,337901.1474445001,6247985
2030.4580209250926,338054.6536064304,6247985
1887.9117737483682,338208.15976836067,6247985
1746.9406658613145,338361.6659302908,6247985
1608.149107625862,338515.1720922211,6247985
1472.2817998524822,338668.67825415137,6247985
1339.9803096772212,338822.18441608164,6247985
1212.3574749032384,338975.6905780118,6247985
1086.2018418868886,339129.19673994207,6247985
952.7834422832661,339282.70290187234,6247985
825.7264280472591,339436.2090638025,6247985
707.8250039907408,339589.71522573277,6247985
603.9303422963054,339743.22138766304,6247985
512.8426337186431,339896.7275495932,6247985
411.25797008170434,340050.23371152347,6247985
271.3323650154744,340203.73987345374,6247985
118.17865592939337,340357.2460353839,6247985
2444.2024724772864,328076.75308096514,6248195
