id,name,price,dist_to_coast,X,Y
20846003,Bondi-Bronte 2 double bedroom apartment,230,1037.8084336261816,339032.5106210859,6247744.200985162
21177860,"Stylish, Spacious, Spectacular Views PARKING & BBQ",1000,595.0486431218876,335102.6927639815,6250428.94231062
21372128,Stylish Bondi Beachside Abode,270,519.5423079619412,340488.97993292136,6248980.095532076
21243223,Lovely Studio Apartment in the heart of Manly,150,211.0021418687763,341370.9501992923,6259026.697699092
21114033,"Fresh, clean & bright - Newtown terrace opp park",610,2825.216921210375,331780.56732154416,6247414.386745563
21245193,Balmoral Beachfront 2 Bedroom Apartment,490,163.96946113842452,338128.78748571465,6255571.409391871
21283990,Perfect family Beach House In The Heart of Manly,430,211.9810995777658,341305.3395744644,6259335.3058373295
21531457,Quiet Terrace on the City Fringe,210,2646.4282930816703,332574.74265043216,6247490.545243634
21302670,"SoakUp Sydney- Swim, Sail, Spoils ! Close to Bondi",180,106.18969157160669,340967.1932798671,6253409.612582428
21552902,Renovated Retro Apartment Near Harbour Front Walks,420,199.34651151506569,328734.8820724988,6252729.140132701
21315130,Lovely Bronte 2Bed Flat w Balconies 5mins to Beach,370,700.8527056637508,339216.6380482483,6247194.901511785
21459055,Relaxed Coastal Hideaway Footsteps to Bondi Beach,340,169.38234026452426,340305.8806488823,6247985.335461104
21461200,NEW 2BR apt Lane Cove-10mins bus to Sydney CBD,150,1780.199652831764,331096.20601362083,6257203.072868006
21685146,Heart of Sydney Entertainment 2B APT,870,701.8286222511543,335613.033869782,6250239.219030302
21803311,Bev's on Bondi - footsteps from Bondi Beach,310,242.45613221299462,341103.7553598115,6248839.538735896
21706400,Beachside Beauty!!!!,680,62.08467898076222,341422.60292642785,6248802.714864811
21732383,Tamarama Beach House,320,436.43820741610585,339830.100042745,6247839.773475168
21850553,"Stylish Surry Hills Loft, 5min from Central",410,1419.4821089148818,334576.16018351703,6249368.176119449
21771364,Clovelly Beach House,610,493.9737622115242,339066.88157896313,6246371.499294678
21939223,North Bondi - beachside designer apartment,600,99.14279988474543,341381.18711898534,6248900.747429607
21946585,2 Bdroom Mdern Aprtment in a Great Lcation,490,626.4230314579344,333402.79615912406,6249802.4912734125
21947065,Spacious 2bd apartment spectacular views & WIFI,290,957.1987342608448,338959.2123355987,6247102.905672193
22020910,Bondi Beach Large Studio with Ocean Views,330,198.74769905072313,340267.4649904724,6248124.457057288
21953286,Entire 2 Bedroom Paddington Terrace,360,857.7454077095126,336292.2308210869,6249484.423435781
22125495,Sydney CBD - Beautiful Apartment w/ Harbour Views,560,242.09361903394094,333768.85553734604,6251885.518991455
21964721,2 Br apartment. Great location,140,293.5786691230632,341704.5296523274,6258496.70207998
21966681,As the Sun Sets,210,3601.4542574942484,334791.77266074746,6247025.753882838
22133114,2 Bdrm Aprtmnt in a Great Lcation + Prkng,280,1023.0685506640642,333267.95172310463,6249419.633136984
22147901,Lovely Modern Coogee Apartment,380,255.32952752419465,338812.6085895519,6244734.323426397
22193928,Tranquil place in Lane Cove,150,2028.4021918007215,331114.03879863105,6257450.765220651
22180644,5min walk to Bondi Beach. Stunning 270' beach view,440,347.9464160290462,340116.10118980636,6248104.161789091
22376759,Hidden Gem Apartment near Coogee Beach 15min walk!,150,1411.0047160922304,337860.66430796427,6246111.365081412
22232589,The Highberry - CBD Harbour View Escape (2BR Apt),710,136.9862214980861,333677.6642029346,6251755.245334418
22378220,"SPACIOUS SURRY HILLS STUDIO, CITY VIEWS",180,1197.9857541010422,334830.7779470651,6249889.5391939655
22378312,Classic Inner City Hideaway,180,415.8780918139883,335931.14219735365,6250303.508241504
22308786,BREAM PENTHOUSE-Long/Short term lets avl :L'Abode,660,366.4389144922504,338926.6524966802,6245696.897474429
22247959,"Water Views,Darling Harbour,ICC,City,Free Parking",1600,227.82036317208534,333212.53780555294,6250732.082525383
22264714,Spectacular Manly Beachside South Steyne Apartment,270,158.1271116817186,341439.7887207294,6258991.459893778
22518297,ABSOLUTE OCEANFRONT LOCATION!,640,34.030073639886126,342018.4174468898,6258610.61560229
22360846,Stroll to Coogee Beach from Modern Flat with Patio BBQ,390,214.43678765725144,338919.64517793315,6245510.419503916
22555427,Harbourside Luxe at the Bay,770,89.00447609719029,337526.30839720403,6250357.533638202
22751910,The Darlingbay - City Harbour View Escape (2BR),570,273.9182790432703,333855.40420693957,6252016.819800394
22459171,"St Michaels, Manly",510,38.55296172853835,340918.5670794361,6258870.741973466
22507418,Inner-city retreat - 2 bedroom,370,1916.1474224575559,334299.2352364083,6248642.303185193
23026450,Heritage Shore - Sydney Harbour View Escape (2BR),620,329.0008234860222,333855.76258824434,6251890.365680926
22887799,Freshwater Village Beach Cottage,93,1035.346496912469,340816.70531525026,6261256.13215928
23060667,Close to CBD and Airport...apartment with parking,230,4163.035953043907,331700.08018024603,6246058.474762732
23076955,Unbeatable Beachside Pad - 20 metres from door to sand,740,248.9197543243712,338835.4170350698,6244698.104644674
22944255,Bohemia by the sea,350,327.063373988028,340170.4448487736,6248447.840120277
23117156,Breathtaking Sydney Harbour penthouse apartment,850,118.206291962861,334988.15885613963,6253083.714990182
23317814,Entire 2 Bedroom apartment near UNSW & Hospitals,160,2280.2486977430685,336662.51503414393,6244956.0120708775
23168183,Light & Bright Seaside Stay in Tree-lined Randwick,240,1310.4827481617417,337857.54576591693,6245914.968185157
23173814,Tranquil Coastal Bondi Oasis - 5 min walk to Beach,280,173.52727564503553,341315.0747385026,6249092.654353976
23688275,Manly Beach Tranquil Retreat . Stunning House,490,332.6333792792175,341175.20623669476,6259919.927439318
23871654,COURALLIE - Long /Short term available:L'Abode,320,1139.7043314148777,337529.5024803113,6249304.88013424
23734501,Fantastic 2 BR + Study Garden Apartment + Parking,350,1123.0954474200944,337985.14512033004,6245754.082443256
23901619,Designer house in quiet street on city doorstep,560,906.5917407092144,334931.4083418838,6250168.612162383
23514924,DarlingHarbour Luxury Apartment 高级达令港公寓,890,422.45539676157046,333732.92321553297,6250024.587785823
23811693,Beachfront Balcony in Coogee’s Best Location,620,142.8638066462048,338951.537162796,6244666.798303122
24452257,New modern apartment Burns Bay Lane Cove,220,65.89961479054163,328734.68694580096,6256186.922237422
24003264,"Art Deco Marouba Beach Stay, Steps to the Sand",200,243.21500929417493,338855.9450639808,6242619.655740653
24020454,Art Deco 2-Bed Close to City and Harbour,250,903.7693943278771,334996.36215489043,6255012.913448429
24525961,Luxury Heritage-  next to  Harbour and Barangaroo!,1100,69.72452448021936,333569.0793244301,6252195.957535274
24810661,ICONIC SYDNEY HARBOUR & OPERA HOUSE POSTCARD VIEW,1200,41.784817603803305,334992.2984055165,6252951.781005776
24193240,Chatswood West home with a view,110,1298.3423709607005,329227.60325665306,6258957.986849101
24194842,Light filled apartment with sweeping harbour views,1200,257.4442824669821,333177.37286393775,6254373.313765242
24861670,"Beachside Charm ""The Iris"", a Perfect Location",320,458.3919799553278,340426.02844260604,6248872.548919154
24230111,Sun Drenched Terrace in Balmain with Stunning Harbour Views,540,118.31324769712784,332168.03885337187,6252345.498520892
24903857,d.Comfortable very central and close to everything,280,701.7467020631265,335390.2062105989,6250229.815837085
24618707,NEW 2bd 5 min walk to beach through heart of Bondi,350,777.1479567903717,339820.36929063837,6248745.88256086
24663801,"Chic, Inner West apartment by a park and Harbour.",220,468.7746326239718,328998.92441201693,6252611.863825867
24664380,BONDI BEACHFRONT-Long/Short term let avl: L'Abode,660,60.149537053395136,341004.12389065546,6248657.062103572
24996341,Cosy  house Near Transprt+CITY!!,220,2558.0749898672743,332980.44536852866,6247617.496080633
25084440,"Outstanding Location 2 Bedroom Apt, Sydney CBD",1100,782.4613796515646,334395.37502361595,6250185.910191324
25085507,Scandi design 2BR with harbour views of Sydney CBD,690,154.25111485975432,333689.80169536284,6251802.048347275
25193349,❤近市中心2房公寓❤5分钟到超市😊交通便利➕🅿️☕🍵🐾宠物,180,1629.2011271652484,329920.7728368618,6249146.206213683
24767004,Penthouse luxury with views for your Sydney break,400,3161.759029661341,334572.2552192216,6247414.62538298
25198445,"Stylish abode, perfectly positioned",230,1553.5774872205516,330951.9573645595,6248961.6035027765
25140565,2 Bedroom Apartmnt Heart Of CBD free parking space,450,1039.182905785376,334571.5162438047,6249953.806134926
25171200,Bondi Amari Five Zero Four with Balcony and Views,360,947.335247323141,339491.6943149783,6248268.894338023
25171755,Bondi Amari 604 with Balcony & Ocean Views,370,1001.2591426365641,339465.0133890385,6248479.205013586
25682289,"Location and Lifestyle - 2 bed, 2 bath + parking",420,2118.418171441995,334626.18954623956,6248567.02186963
25328844,2br city apt-great for Darling Harbour and theatre,510,586.1882500179472,334013.96699822973,6249985.128434377
25710442,Guest Suite in a Federation Home with Parking,260,1130.0041309146195,334249.6296677019,6255897.358950421
25782920,Brilliant & Beautiful: Bondi Beach Apt,260,511.1650716541627,340659.01764769247,6249046.177055288
25439456,Luxury Clifftop Heritage Apartment + Roof Terrace,1100,82.45606129851262,333763.77154131106,6252229.3137412425
25903114,Family house close to Bondi Beach & shops!,910,2215.2312864644687,337956.84616883576,6248225.083236011
25908078,Manly Renovated Bright Harbour View Apartment,250,331.8544618210472,340378.8648196908,6259024.778811699
25964280,Explore Sydney from a peaceful modern apartment,300,896.565954546385,331706.43000035384,6249615.076690953
26010694,Harbour Magic  - Footsteps to the beach and ferry,380,134.397535295067,341508.5862817083,6258585.512657428
26828083,Cute Inner West Sydney Victorian terrace house,180,2708.6792817747264,331035.88063191617,6247780.554474407
26862786,Chic apartment footsteps from Manly Beach,360,175.242593343922,341328.60317559284,6259773.843087481
26934151,"Harbourside Style, 2 Bed, A/C, Pool -Elizabeth Bay",390,186.78696500226997,336061.0035202482,6250713.967711336
26968904,Heritage Luxury with Secret Courtyard,1000,106.74734598540736,333710.20717662433,6252222.830826981
27300604,Split level terrace for 5 with 2 balconies & view,390,1963.283696285089,334654.2945203617,6248759.420397116
27074719,Sydney CBD - Beautiful Apartment,550,243.6537281117056,333768.564758818,6251902.153442384
27371180,Huge Designer Studio Next to Lovely Park,220,943.0922791181006,334401.7157306279,6254871.691256804
27721039,Spacious 2-Bed Apartment Close to City,210,733.809766309717,335827.593045803,6255393.348350374
28040548,2 bedroom apartment in Darling Harbour (w/parking),1400,147.6759302984456,333270.7210900958,6250844.033969514
27787220,Manly Beachside 2 Bedroom House,350,177.68538662148922,341334.2324385243,6259958.736148839
27814225,"SHOPS, TRANSPORT, PARKING, FREE WIFI, SMART TV",160,2020.2211030061396,337136.496596162,6243149.355689796
28300196,Apartment Chatswood 9,330,2855.311073743101,331879.88964848156,6259016.208350526
28991982,Sophisticated Harbourside Sanctuary with Spectacular Views,730,36.41527458374739,337795.7008021518,6250566.242205206
28664838,Comfy family home in chill beachside neighbourhood,240,966.7409742803306,338950.4025834631,6247087.891919265
28676154,Luxurious Manhattan style beachside apartment.,450,263.8631387035679,340310.39225322823,6248542.263107519
28416950,Striking And Super Convenient Studio With Balcony,320,1083.1402168478742,334681.9512670077,6250094.390341772
28770797,"Spacious two bed, close walk to the city",490,942.6233369202876,334898.4747326984,6250146.96343916
28789154,Bliss in the bush,58,2112.8811537121624,339378.5835669729,6261010.176496943
28824616,Nestled in a Lush Parkside+Free Parking near CBD,170,3293.1169978840426,334680.39409563376,6247313.343530357
29239500,Manly Beach family getaway-parking+stroll to beach,270,487.0034010708405,341090.2712219176,6260264.817427699
29662016,Full of Character - Funky Newtown Terrace,410,3087.809816287809,331360.1895022377,6247281.576002978
29884753,The Naked Fox by Contemporary Hotels,700,1088.923638908022,335308.8851423337,6249850.137278679
29906537,Birchgrove Harbourfront Patio Retreat with Parking,300,65.8332597536239,332227.2935694634,6252711.507366836
29777979,"Historic Gloucester, in the heart of The Rocks",620,263.74207292436586,334079.4088145823,6252067.321267126
29523864,Bondi Beach Absolute Oceanfront Stunning Views,890,112.17490755086449,341360.95995389717,6248505.513416221
29787140,In the heart of Coogee - minutes from sand & cafes,620,212.4710708588021,338729.54555590707,6245105.630547658
29999588,Modern & sunny 2 bedroom Queenscliff apartment,160,858.9514515009043,340819.1257294236,6260833.5516520785
30048290,Wake up to Sydney Harbour,740,31.041444714878594,332833.6315898645,6251967.853208174
30378855,Cashman Cottage,340,373.55177394093556,330688.87514871254,6250641.985135334
30212074,Balmoral Beach -2 Bed Luxury Apt w. Parking,380,82.29662063602515,338184.1312714686,6255637.7968960805
30252462,"Classic City Fringe Terrace. 2BDR, sleeps 4",180,2952.828154681255,334311.7417595225,6247554.29283569
30446358,"Bright, spacious, tranquil gem in convenient spot",260,1490.713367395655,337917.96193369676,6246547.183513036
30254259,Manly Apt + Car Space 1 Minute Walk to Beach,360,223.05093704700263,341310.2030627836,6259210.042540763
30135874,Penthouse Living in the Heart of Surry Hills,800,1190.3312527974108,334620.4102140214,6249749.436590666
30469920,Self Contained Cottage in heart of McMahon's Point,440,137.2505765760048,333635.5299876243,6253741.267525364
30535993,Northern Manly/Queenscliff - Luxury & Views,360,330.1634870385246,341379.6535829337,6260825.141800951
30537434,"Dover Heights Hideaway - NYE, beaches and cafes!",510,603.4520333873837,340662.1105215108,6250958.595366122
30538547,Bondi Bliss Lamrock - 1 minute to beach + Parking,350,405.6174667604439,340119.2548359517,6248521.299504626
30544759,'THE AUSTIN ON CROWN' modern coastal home & views,240,425.51508481667025,341224.26079917187,6260645.078092901
30791487,Contemporary Charm with Spectacular Harbour Views,350,120.37449924887244,333695.55919604085,6252213.700282814
30806904,Perfect Pyrmont penthouse pad,790,286.20119517773776,333257.0793501019,6250355.699232822
30822374,Explore Zetland from this Airy Courtyard Retreat,130,3844.8612345744814,334335.9520827112,6246643.974300447
30969736,The Austin Shelley Beach—Oceanfront Loft Home,500,45.57928758414511,342016.7864529045,6258597.277712498
30723093,"Light, bright, open-plan home near Manly",150,1981.9881198523078,337979.33212604094,6262460.7162656095
31008044,Sydney City Penthouse.  Panoramic City and Harbour Views,1300,782.8314153873814,335394.40250499826,6250147.800713833
31023743,"King Size Studio With Water View, Walk To The City",520,35.33081981050492,335457.37048335455,6250893.227128467
31501150,"Vibrant Manly Beach, Wharf & Corso within steps",350,216.7562509348245,341442.35276119434,6258837.318047979
31072970,Luxury Apartment Overlooking City and Darling Harbour,1800,104.80072512088206,333337.2836239228,6250742.035631575
31540532,Sydney CBD - Historic Apartment with Harbour Views,590,252.94030820016022,333779.9962436558,6251883.495126028
31559938,Spacious retreat walking distance from city centre,840,234.5822341502264,332769.7078307029,6250814.156536089
31597795,Cute Heritage Terrace Minutes From the City,550,222.68355767453264,331238.10255230527,6250931.855510853
31629032,Designed Home of Ultimate Convenience In Gordon,190,4693.714018013887,329078.6102669271,6262776.916290879
31295650,"2 Bedroom, city centre, 2 mins to Museum & Hyde Pk",350,1129.428352069555,334747.08640549076,6250020.090817314
31658664,Stunning Heritage Apartment with Massive Balcony!,1000,155.60068299851878,333666.51350235223,6252022.392300224
31764282,Spacious Iconic Sydney CBD Apt Pool Gym Views,890,470.1726937878927,334308.4418536636,6251351.379325528
32023617,Spacious 2BD Flat in Willoughby,110,1633.596508047245,333373.6079022818,6258237.105500075
31812770,STUNNING SYDNEY HOME 2,260,127.09184690162859,334073.0380861765,6252220.293492734
31812912,STUNNING SYDNEY HOME 1,570,255.5590206025864,334045.1965770941,6252065.615010846
31835486,"Large apartment, free car parking, gym, pool, wifi",860,1812.438161362802,334636.6012673639,6248925.507696445
32593646,Crows Nest Gem,240,1276.2970790984084,333757.9182888035,6255266.472380318
32602943,Waterfront 2 bedroom apartment Balmain Birchgrove,270,18.54554362286907,332121.3977782023,6253415.160872649
32121995,Treetop Retreat Five Minute Stroll To The Beach,300,711.9147210974402,339214.4551058274,6247269.185983315
32174957,"Modern, light & bright 2 bed in the heart of Bondi",190,1357.283723644032,339100.6573973296,6248471.930647184
32366659,Cosy Beach Apartment Perfect to Call Home,270,651.1333091452857,340203.47983778524,6248958.65850031
32767266,Designer inner city townhouse + parking + backyard,560,1110.2947586166454,329313.6557608823,6249413.761850515
33017727,Chic Urban Apartment in Bondi Beach,160,1019.6799610038948,339686.9626090184,6248976.578640418
32471907,Magnificent Sweeping Coastal Panorama,440,236.89409412048332,340012.3310123962,6247729.699878236
32820418,Welcome to one of Sydney's most luxurious stays,380,1293.9790737889325,332930.21597426874,6256008.526826514
32478447,YORK & GEORGE: SYDNEY CBD  LUXURY 2BED APARTMENT,600,287.9371670124844,333975.45829516335,6250918.489235597
32499940,Perfect Location - Beautiful Historic Apartment,570,176.22564407807315,333698.8672242753,6251918.683684444
32845777,THE SHORE (2): COOGEE BEACH,420,248.6060385729018,338954.5722455509,6245577.569142999
33428791,Beachside Escape - 500m to beautiful Coogee Beach,340,510.1807282519488,338565.1403075635,6244659.121161691
33531008,Exclusive Rooftop Retreat Overlooking Bondi Beach,690,176.63224491829357,340276.98472012335,6248163.441506011
33947100,Sunny Courtyard Escape in Sydney's Little Italy,210,1693.5190546603294,329554.53968281683,6248880.058518544
34110915,Art Deco Apartment Steps from Harbour and Beach,220,149.79714885783176,341524.10656323633,6258376.124143119
34765770,"Darling Harbour 2B, 2B Discount for Aussie getaway",2200,31.591317953010982,333408.1511782004,6250711.107974234
34791603,Stunning views in Coogee with Sunny Balcony,420,306.2143814881149,338789.2504619353,6244639.637507867
34420996,❤️Leichhardt Stylish 2BedApt+Patio🅿️✓PetFriendly,180,1637.8974425166161,329907.25656738854,6249125.996252221
34829411,"Stylish, boutique, large 2-3 bed, minutes to beach",590,131.09258443298296,340708.48134136014,6258862.796483703
34485443,"2 mins to Bondi Train & Westfield, new 2 bedroom",450,1895.2053458118137,337921.3488636898,6248570.57334006
34161195,Sydney  Darling Harbour Sydney Views,1500,118.52755198401641,333325.04405908973,6250754.023409825
34545175,❣️20%Monthly Discount⭐180°View⭐Ferry Wharf⭐Netflix,740,39.88939566936734,333067.19647142664,6252211.566231588
34545673,❣️20% Monthly Discount⭐180° Views⭐Gourmet Kitchen⭐,530,57.45617588527107,332998.2551339399,6252290.2259821035
34575045,ShopHouse,280,1221.9886274015553,336283.7954992492,6249114.884394225
34589129,🏝STUDIO 🚘 2min WALK TO THE BEACH /CAR SPACE,190,415.3160419848756,340512.98234217137,6248872.899904132
34659962,Refurbished 2 bedroom apt with secured parking!,350,1916.5007220396992,335035.8951944348,6249000.116978854
34685442,2 BED RENOVATED TERRACE // ERSKINVILLE,330,2602.4051695988537,332362.96253520227,6247540.056019643
34722025,Peaceful apt 20mins to CBD,160,1497.1144716086126,329766.6555801678,6257764.0190739045
35038947,"Maroubra Views - close to Beach , City & Airport",230,84.71099435793188,339267.04360641475,6242637.727996642
35971790,2 BR near **Harbour bridge and Opera house**,630,83.84968094778515,333593.238420257,6252296.217532922
35210465,Tasteful 2 Bed Apartment between City and Beach,360,1837.1560390177838,336420.5028472737,6248482.725105121
36002501,Harbourside Haven in the Heart of Manly Beach,190,102.84715727413892,341179.9422351681,6258857.352681892
36082463,Redfern Retreat: Contemporary Inner-City Terrace,420,2176.4158856702625,333643.3371375508,6248234.593837876
35769553,2BDR BRAND NEW APT/MOMENTS FROM RNSH & ST LEONARDS,200,739.0088334176434,331765.65679815284,6255999.117530887
35809641,2 Bedroom Coogee View (Terrace),580,195.83360788025112,338746.9976380224,6245112.582876507
35810101,Penthouse Deluxe Serviced Apartment,210,2095.5696138951607,333152.5145709049,6243619.21377393
35880270,Bondi Beach Ocean Front Apartment & Huge Balcony,830,39.19373471767169,340435.6634424027,6247968.659431417
35883748,Curlewis - 2 Bedroom Art Deco Apartment in Bondi Beach,370,903.0567017324545,339908.8064289338,6249042.4386837
36239192,Unique WATERFRONT Apartment,1200,1.1835887615727694,341967.5121884325,6258720.695501505
35949010,Your Home Steps from the Sands of Bondi Beach,540,229.677028333258,341199.81078899547,6248793.44677447
36353754,Panoramic Ocean and District Views over Clovelly,1000,8.260548737262475,339417.3402577401,6245938.161759052
36636404,Entire apartment with Sydney Harbour Bridge view,660,31.539604001006893,334374.5227132442,6253296.019986041
37092364,Paddo Pied à Terre,420,1151.1128103751407,336093.9015860702,6249235.85085606
36541584,Huge ground floor duplex with private gardens,170,666.5918914560049,333842.75303948426,6260277.514006976
36567539,LUX Two Bedroom Apartment- In the Heart of Sydney,1400,992.5496269894414,334417.63089803234,6249811.354125924
37215225,Studio 54 - Downstairs,380,593.2075179189164,335965.1130137457,6249943.575018777
37846098,Luxury Apartment - Harbour and City Skyline Views,910,70.94297316514958,336721.7407999239,6250387.008071791
37292941,Sealoc - Luxury beach house - by the sea,320,279.87518198785835,341717.46522677934,6261399.791388778
37581412,Gully View 2 Bedroom Apartment,190,1269.1288311266933,337946.9790609692,6245985.271465778
37368738,Harbour Front Boathouse Escape,890,64.99728158648536,331705.0473239633,6253143.788845502
37372282,Serene Leichhardt 2bed2bath APT (Lewisham Station),200,1922.191966422176,328883.2566006955,6248549.610086089
37647720,Chic Modern Retreat 2Rooms APT Rosebery +Parking,210,4538.996815953809,334440.4298813689,6245956.917053511
37671024,⭐️STYLISH⭐️2 BRM CUTIE/AIR-CON/FREE WIFI/NETFLIX⭐️,280,3297.344762262131,332818.1781938013,6246851.430757608
38145353,Freshwater Dream,160,621.2780181267633,341323.9532400027,6261222.431814046
38146023,Paddington Terrace House in Prime Location,240,1382.256321651089,335643.9187956633,6249202.563466067
38000016,2 Bdrm Apt in Annandale with Courtyard & Parking,390,410.43405445578054,331013.32860098575,6250140.79804139
38179816,Penthouse Designer Apartment Close to City,250,524.3476484874885,336025.09200191125,6255644.12161179
37810613,The Abstract at Kingsford: Spacious & Sunny Stay,160,2719.085428910433,336222.42926939775,6245164.738117561
38300727,Boutique & Stylish Stay near Sydney Airport,150,2457.3764227972824,329208.9226836888,6243922.857163241
38558346,Bondi Surf.  Spacious & Central 2 Bedroom Flat,250,364.9708972709402,340339.1517368549,6248702.480828619
38907164,Spacious modern Studio in Potts Point,510,508.1860862465336,335796.6831783247,6250427.645441636
38649521,2bed3bath Darlinghurst Vintage Home near Hyde Park,410,908.5665680139095,335144.1142604476,6250068.030297465
38660221,Stylishly comfortable 2 bed townhouse in Newtown.,150,3515.7801144592863,331158.8127320053,6246901.93496975
38686555,Funky Chic Beach Pad - Moments from the beach,610,391.1762376056743,340871.1301294421,6248975.41179906
39095528,'Darling Lily' - Your Townhouse Hideaway,540,1008.0392384671596,335142.20342933567,6249964.832571186
39231045,"Coogee 2 bed, close to the Beach",450,639.080493234541,338445.704006344,6245591.104763333
39251159,Sunny Apartment in Quiet and Green Neighbourhood,210,1068.0539762909227,330624.67107325443,6256485.84923312
39383203,Beachfront Manly Apartment With Balcony & Parking,450,27.024852743102482,341564.77370416874,6259216.495289451
39641590,"Modern Beach Getaway in peaceful Fairlight, Sydney",290,44.97523001477125,340380.0640478456,6258731.957501527
39397806,Mick & Tom's chic beach pad—do Bondi in style!,430,1120.7097506652415,339600.93964124855,6249030.590087617
39406151,Designer ocean view Manly 2-bedroom apartment,170,277.1788447101484,340525.59136398416,6259000.612708628
39425338,Darling Point apartment,480,350.13776622959654,337039.64471693826,6250355.857628092
39678360,Rustic Hardwood 2 Bedroom Apartment in Randwick,290,2002.6438975375997,337236.34593162884,6246221.591326121
39493752,Inner City Oasis (Surry Hills),260,1443.0083627912306,334802.99311102455,6249571.796645351
39514101,Surry Cottage - Stay In The Heart Of The City,450,1443.369083266313,334717.7855796481,6249470.477872123
39517811,2 Bedroom Apartmnt Heart Of CBD Free Parking Space,580,941.0081388097004,334514.18350138643,6250058.191500681
39702767,ULTIMATE BONDI LIVING,250,173.97713098529118,340277.2413801673,6248313.196833815
39703844,The Mitchell Bondi Garden 3,270,576.8004886035679,340713.91378008237,6249524.080380227
39727714,"Trendy pad in the heart of Sydney, lush Courtyard",470,826.7993529750075,335553.381056427,6250103.962539338
39537433,Central Randwick,320,2011.428453349816,337244.291235686,6246254.451617874
39823676,between two beaches - Freshwater and Manly,300,727.665607786931,340964.0277902287,6260864.8090223875
39738359,BELLEVUE BEAUTY - Long/Short term lets avl:L'Abode,400,1443.2866059078538,338876.3495471288,6249206.905158246
39757295,"2 Bdrm Art Deco Apt, Stroll To Bondi Junction",430,1856.4773245662218,338107.8405304265,6248646.966134317
39762172,"Modern 2 bedroom, 2 bathroom with WIFI & Netflix.",180,515.994216929466,334655.3550787925,6258392.543947116
39843269,Light & bright studio in Potts Point - by Deb,360,380.90767712283593,335663.28462406213,6250597.280228
39848890,Spacious garden flat in the heart of the beaches,120,1371.2628733190393,339759.234306942,6260296.676217879
40010753,COOL& SPACIOUS 2 BED UNIT +PARKING CLOSE TO TRAIN,220,2397.8874678703114,333542.4093592154,6247960.15702324
39902768,Light And Airy North Bondi Apartment,300,196.9076338244293,341178.9596872884,6249432.031696122
40035320,Charming Surry Hills House on Bourke,420,2222.4845935680346,334859.07444829657,6248581.0572540555
40163205,Newly Renovated Leafy Courtyard Studio,370,1276.686079940784,337860.5317129035,6245848.462029184
39952669,stylish waterfront apartment in the heart of Manly,570,41.737598232515516,340933.3060833543,6258875.424923133
39955522,Bright Large Resort-Style Living at Station &Shops,310,1319.4190773599062,332954.91445787647,6256025.599613395
39977387,Polished terrace in the very heart of Darlinghurst,460,1086.5525034360903,334890.2384181204,6249983.978859673
40070007,Enjoy the Coastal Lifestyle in Ocean-Front Unit,130,147.28447456528335,339361.95004834025,6242820.149711181
40187919,Trendy & Modern Surry Hills Abode with Parking,210,1975.250589852553,334309.52824300044,6248582.580291705
40074226,BLISSFUL BREAM - Long/Short Term let avl: L'Abode,510,311.405822945694,338767.4194445122,6245488.976347141
40190474,Lovely 2 Bedroom Apartment in Waterloo,120,3258.820941676973,334654.9440479743,6247340.632976924
40076720,★ Bondi Surf Cottage ★,310,481.0569362495106,340710.1638298516,6249030.395824496
40297289,Pacific Views Bondi,160,992.0983385052208,339393.11113446334,6248190.688004547
40329537,Ultimately located Modern City Apartment,460,640.9791718218382,334953.92012248706,6250470.73198317
40400461,Sunny Bondi Apt - 3min walk to Beach,240,173.0833371942494,340275.7988437719,6248178.951298516
40402815,"Modern & Spacious, Walk to Coogee Beach",370,988.7538090811114,337980.20785765303,6245339.125182148
40331530,Beautiful  Art Deco 2Bed Apt East Hill Manly Beach,220,316.3576824707163,341674.38886322593,6258304.302831253
40332844,Chic designer garden apartment moments from beach!,320,116.86565886797948,341189.95062786236,6258034.460861273
40407624,Top Surry Hills location - Compact Studio,250,1457.1546644881635,334666.2999690643,6249398.58689501
40421149,Comfy 2-Bed Apartment with Gym and Pool,330,2030.0877729006386,334162.52674847015,6248471.303025756
40561234,Renovated Art Deco Apartment Steps from Beach,350,46.41640330099817,341019.6657700628,6258861.3362697475
40373585,"Breezy Bronte, Parking, Bus from Airport at door",340,1308.4571186186508,338607.74086777016,6247102.483730832
40574341,Modern & Sunny apartment 5min from Bronte Beach.,300,540.8869585918823,339550.5757079462,6247630.948654298
40590198,2 BR Oasis Close to Bondi Beach,230,75.39805341181498,341195.67172411433,6251200.467299053
40383090,Self-contained 2 bedroom apartment near USyd & RPA,170,1371.7073990545455,331839.31634721404,6248955.165550394
40599358,Indigo Double Bay:L'Abode Accommodation🏖,380,170.51948696343572,337254.63807483914,6250390.601297383
40680276,Relax at our modern apartment (quiet neighbors),1300,1025.2341012578372,334906.7219778643,6250045.0512959305
40900829,BEACHSIDE BEAUTY IN MANLY - APT 10,630,50.120605755200536,341456.21146294393,6259785.94894558
40923198,GLAMARAMA - Hosted by:L'abode Accommodation,690,421.551544243134,339963.74856122106,6247923.0033885315
40947245,Balmoral Dreaming,490,115.89192853000172,338182.4711793789,6256607.267496716
40731958,Gorgeous Apartment In the heart of Double bay,900,437.58763036201276,337087.0291448544,6250182.512430617
40761334,Waterloo Extra Large 2 bedroom Apartment,210,3084.0185520159102,334648.9641496428,6247524.673346847
