id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
38801342,Bondi / Tamarama  - PERFECTLY located!,59539597,Cathryn,,Waverley,-33.8947,151.26896,Entire home/apt,256,90,7,2020-05-14,0.21,1,0,0,
39322229,Large One Bedroom Appartment,37844908,Shane,,Sydney,-33.87518,151.21853,Entire home/apt,279,90,0,,,2,88,0,
39322463,Luxurious 1 bed apartment - av Xmas/ New Year,149008224,Donnchadh,,Woollahra,-33.88847,151.2504,Entire home/apt,95,90,0,,,1,0,0,
39136791,Luxury Loft in the CBD with Outdoor Living,283812868,Krystina,,Sydney,-33.87288,151.20305,Entire home/apt,310,3,81,2022-08-26,2.30,43,271,20,PID-STRA-20954-2
39322875,Ensuite in Bondi Junction,147347330,Pedro,,Waverley,-33.8918,151.24878,Private room,50,90,0,,,1,0,0,
39323440,Office + 1 BR w Parking @ Olympic Park,93576775,Bobby,,Auburn,-33.84835,151.07326,Entire home/apt,126,1,2,2020-12-03,0.06,3,0,0,Exempt
38802776,ROOM IN BONDI BEACH. GREAT LOCATION,240970579,Monica,,Waverley,-33.89116,151.28416,Private room,100,90,0,,,2,89,0,
38803379,"Blue Bay at Mort Bay, Balmain.",20622543,Mary-Jane,,Leichhardt,-33.85597,151.18169,Entire home/apt,110,2,95,2022-08-20,2.66,2,54,39,PID-STRA-5172
39137097,Character filled Sydney studio *with car spot*,41312866,Adam,,Woollahra,-33.8805,151.23564,Entire home/apt,99,90,6,2020-02-22,0.17,1,0,0,
39323568,"Close to city
Great place to relax 
waterviews",339185,Tracey,,Canada Bay,-33.8653,151.11666,Private room,100,90,0,,,1,365,0,
39137879,Master Bedroom with private bathroom close to CBD,180827409,Ben,,Sydney,-33.87435,151.19282,Private room,50,90,2,2020-01-14,0.06,1,0,0,
39138597,Easy going stay by the beautiful Maroubra Beach,66314505,May,,Randwick,-33.94066,151.25985,Private room,40,90,4,2020-05-31,0.11,4,0,0,
39323704,Studio Apartment,271672867,Tracy,,Manly,-33.79267,151.27114,Entire home/apt,80,90,1,2020-01-04,0.03,1,0,0,
39138937,Newly Renovated Room in Randwick. 20 mins to beach,23548920,Eimear,,Randwick,-33.90939,151.24476,Private room,65,90,0,,,1,0,0,
39324427,Pet Friendly Fully Furnished Family Home with Pool,78212695,Peter,,Sutherland Shire,-34.0115,151.08062,Entire home/apt,400,1125,0,,,2,0,0,
39139649,Entire Local Unit for Holiday,264904240,Cheryl,,Sydney,-33.87298,151.18467,Entire home/apt,742,90,0,,,1,365,0,
39326054,Lovely sun-bathed apartment in Bondi Junction,6696408,Micaela,,Woollahra,-33.88886,151.25676,Entire home/apt,270,90,1,2020-01-02,0.03,1,0,0,
39326135,Freshwater Beach House,171536329,Marcella,,Warringah,-33.77932,151.2855,Entire home/apt,400,90,2,2020-01-11,0.06,1,0,0,
38803615,Private Room in Home (Shared Bathroom).,189299191,Mai,,Bankstown,-33.94651,151.01699,Private room,40,90,1,2021-05-07,0.06,1,358,0,
38803975,Luxury resort style home-pristine eco-environment,97308892,Karl,,Pittwater,-33.59017,151.29851,Entire home/apt,2500,90,5,2020-01-12,0.15,1,180,0,
39140005,Ambient Bondi Beach apartment,247690688,Anita,,Waverley,-33.88621,151.27158,Private room,90,365,6,2020-03-02,0.17,2,89,0,
39155909,Ocean and headland views in sunny beach apartment,3296933,Kristen,,Warringah,-33.7292,151.29774,Entire home/apt,260,90,3,2020-02-29,0.09,1,180,0,
38805956,"Stunning Bronte Beach Pad - Garden, Pool & Parking",63838271,Patrick,,Waverley,-33.90295,151.25843,Entire home/apt,555,5,1,2019-12-31,0.03,1,0,0,PID-STRA-21944
38807871,Sydney Olympic park| 1 bedroom| Amazing city view,105658706,小希,,Auburn,-33.85088,151.06327,Private room,109,90,4,2019-10-15,0.11,1,0,0,
38808187,"20.1-One girl Bed, New Capsule, CBD,near Town hall",277479503,Tiger Hostel,,Sydney,-33.87721,151.20649,Shared room,36,90,3,2019-12-22,0.09,17,181,0,
39156498,Lovely Bedroom in Artist's Home.,49222225,Al,,Randwick,-33.91364,151.24355,Private room,55,90,30,2020-03-21,0.85,1,0,0,
39326771,Manly Harbourside- unbeatable location!,302045121,Stacey,,Manly,-33.79621,151.28605,Entire home/apt,278,5,40,2022-07-17,1.15,1,242,18,PID-STRA-1733
39156577,2 Room Private Flat,186733439,Jodi,,Rockdale,-33.93348,151.1266,Entire home/apt,54,90,0,,,2,83,0,
39156884,Private Bedroom with Bathroom near City & Airport,153669313,Chris,,Sydney,-33.9157,151.20059,Private room,82,90,1,2019-10-24,0.03,1,0,0,
39157932,Ultraconvenient 1BR Waitara: train/school/300shops,57310613,Beryl,,Hornsby,-33.7076,151.1067,Entire home/apt,110,91,9,2020-04-09,0.26,1,77,0,
38808572,"20.1-a girl Bed, New Capsule, CBD,near Town hall",277479503,Tiger Hostel,,Sydney,-33.87725,151.2064,Shared room,38,90,1,2019-12-03,0.03,17,271,0,
38808629,Sydney golden location. Close to everything.,181378338,Ricky,,Sydney,-33.87735,151.1962,Entire home/apt,243,90,5,2020-02-17,0.15,1,3,0,
38808999,Airy loft style Erskineville/ Newtown room,18702091,Sergio,,Sydney,-33.90259,151.18333,Private room,55,90,4,2020-01-24,0.11,2,0,0,
39161110,"Newly renovated, centrally-located granny flat",53836776,Yong,,Willoughby,-33.80207,151.17531,Entire home/apt,125,90,6,2020-03-20,0.17,1,181,0,
39327280,Stunning Victorian Terrace House,9494799,Greg,,Woollahra,-33.88232,151.22326,Entire home/apt,500,7,0,,,1,69,0,PID-STRA-39836
39327524,Blue Salt - Palm Beach,179455345,Rebecca,,Pittwater,-33.61217,151.32877,Entire home/apt,874,2,34,2022-08-28,1.07,2,296,15,PID-STRA-18118-2
39164437,Blue Boondi,159287887,Farahnaz,,Waverley,-33.89096,151.27193,Entire home/apt,275,90,0,,,2,0,0,
38811204,Beach home for the holidays! Pet Friendly,115259572,Shona,,Manly,-33.79599,151.27322,Entire home/apt,455,5,1,2021-12-28,0.12,3,45,1,PID-STRA-20169
39174238,Cosy Spacious apartment 20min from Bondi Beach,6259781,Raimonda,,Woollahra,-33.88226,151.26179,Entire home/apt,115,90,0,,,2,0,0,
38821932,"BEACH HAVEN, 1 MINUTE WALK TO FRESHWATER BEACH.",297102390,Karen,,Warringah,-33.77853,151.28984,Entire home/apt,136,5,83,2022-03-14,2.32,1,0,13,PID-STRA-1538
39328724,Sunny whole apartment short stroll from beach.,51124020,Caroline,,Waverley,-33.88975,151.2672,Entire home/apt,120,4,41,2022-08-26,1.19,1,209,19,PID-STRA-9190
39176935,Studio Apartment,300584159,Ze,,Sutherland Shire,-34.05198,151.15291,Entire home/apt,329,1,29,2022-07-29,0.91,3,345,11,Exempt
38822174,Double Room ~ Just 10min from Central Station!,4800856,Axel,,Strathfield,-33.87084,151.08944,Private room,180,90,0,,,1,179,0,
39176937,Grand Historic Victorian Home Circa 1880,193329508,Marcelle,,Blacktown,-33.74082,150.83474,Private room,99,90,5,2021-10-31,0.16,2,361,1,
38822586,交通便利宽敞明亮维多利亚式house,207258918,Louisa,,Strathfield,-33.87474,151.08583,Private room,60,90,0,,,2,365,0,
39328771,"9 min Wiley Park Station, E-lock, Netflix, Aircon.",29291898,Mei,,Canterbury,-33.92837,151.07083,Entire home/apt,85,90,13,2021-11-20,0.37,10,250,3,PID-STRA-979
39177204,Large 1 bedder with huge terrace,174451216,Jade,,Manly,-33.79319,151.26457,Entire home/apt,158,4,1,2021-04-04,0.06,1,1,0,PID-STRA-16450
39372618,Green retreat in Waterloo,302436144,Harry,,Sydney,-33.9037,151.20952,Entire home/apt,115,90,15,2020-03-22,0.43,1,0,0,
38826289,Queenscliff by the Beach,180794394,Gabriel,,Warringah,-33.78154,151.28483,Entire home/apt,132,90,1,2020-01-26,0.03,1,0,0,
39375551,Entire Art Deco Apartment in trendy Marrickville,119074407,Isabella,,Marrickville,-33.90433,151.15015,Entire home/apt,85,90,0,,,1,179,0,
39636745,Centrally located to see all of Sydney,60574367,Nick,,Sydney,-33.88439,151.20195,Entire home/apt,120,7,3,2021-12-18,0.31,1,27,3,PID-STRA-27672
39329683,Summer Escape @ Bilgola Plateau,229921489,Karen,,Pittwater,-33.64579,151.3169,Entire home/apt,1243,90,0,,,1,358,0,
39376473,欢迎日租周租月租年租,187755171,Chung Kam,,Auburn,-33.88662,151.03818,Private room,48,90,2,2020-08-23,0.06,2,181,0,
39332668,Perfect Collaroy Resort Getaway,50090051,Nic,,Warringah,-33.73711,151.28935,Entire home/apt,800,5,9,2022-01-04,0.27,1,50,3,PID-STRA-2084
39338731,Best choice Beachfront accommodation in Manly.1,297977860,Matthew,,Manly,-33.80165,151.2948,Entire home/apt,345,2,8,2022-07-08,0.26,6,343,5,PID-STRA-7397-2
39639626,CONTEMPORARY RETRO FLAT IN THE HEART OF SYDNEY!!!,304588189,Kevin,,Sydney,-33.86415,151.20491,Entire home/apt,199,90,0,,,1,88,0,
39639977,The little blue house,257241305,Marlene,,Ryde,-33.81222,151.10237,Private room,95,90,0,,,2,89,0,
39640032,Warm comfortable home very inviting and private,257241305,Marlene,,Ryde,-33.80151,151.10362,Private room,95,90,1,2019-12-31,0.03,2,0,0,
39377584,Maroubra Family House close to beach and Shops,302252573,Aurelie,,Botany Bay,-33.94534,151.22662,Entire home/apt,170,90,1,2019-11-23,0.03,1,141,0,
39339173,Best choice direct Beach accommodation in Manly2,297977860,Matthew,,Manly,-33.80192,151.29433,Entire home/apt,1559,2,1,2019-12-24,0.03,6,100,0,PID-STRA-7397-2
39378467,Coogee’s Babbling Brook,64007233,Tegan,,Randwick,-33.91632,151.25395,Private room,70,90,4,2020-02-24,0.12,1,0,0,PID-STRA-19252
39339418,Best choice direct Beach accommodation in Manly 3,297977860,Matthew,,Manly,-33.80039,151.29243,Entire home/apt,406,2,6,2022-06-09,0.18,6,332,4,PID-STRA-7397-2
39339619,Best choice direct beach accommodation in Manly4,297977860,Matthew,,Manly,-33.80215,151.29297,Entire home/apt,362,2,3,2022-04-25,0.09,6,356,2,PID-STRA-7397-2
39640941,Private En-suite Room HABERFIELD + Parking,98063353,Sarah,,Ashfield,-33.88463,151.13779,Private room,55,90,7,2019-11-30,0.20,1,0,0,
39378640,Private room + own bathroom with gym & pool access,5182417,Elvis,,Sydney,-33.89955,151.2123,Private room,75,2,14,2022-07-11,0.40,2,15,4,PID-STRA-36610
39641590,"Modern Beach Getaway in peaceful Fairlight, Sydney",28531969,Harriet,,Manly,-33.79957,151.27567,Entire home/apt,232,5,5,2022-06-05,0.15,1,39,3,PID-STRA-22236
39644108,Cozy Small private room,170270115,Money,,Botany Bay,-33.92672,151.21292,Private room,100,90,0,,,1,90,0,
39339728,Best choice  Manly direct beach accommodation  5,297977860,Matthew,,Manly,-33.80186,151.29465,Entire home/apt,275,2,6,2022-01-25,0.18,6,336,1,PID-STRA-7397-2
39340372,The Roost at Randwick - Private Entry Studio,153800828,Anne,,Randwick,-33.92475,151.24402,Entire home/apt,113,2,58,2022-07-30,1.68,1,37,19,PID-STRA-2304
39340410,Fabulous 3-Bed Chic Family Home with Parking,34618878,Joanna,,Waverley,-33.88049,151.27557,Entire home/apt,500,90,1,2020-01-02,0.03,1,0,0,
39340985,Cozy room in the heart of Drummoyne,157986446,Shimona,,Canada Bay,-33.85448,151.14653,Private room,90,90,0,,,1,0,0,
39341379,Best location and value,28484836,Timothy,,Woollahra,-33.88164,151.22328,Private room,85,90,2,2020-01-05,0.06,1,0,0,
39380197,A Stroll From Freshwater Beach,240273650,Josh,,Warringah,-33.77872,151.27764,Private room,70,90,1,2020-01-02,0.03,1,0,0,
39344252,Convenient & Cozy light filled Apartment in Botany,181257267,Saara,,Botany Bay,-33.94944,151.20625,Entire home/apt,175,28,11,2022-08-08,0.32,1,73,6,PID-STRA-28963
39644912,Huge family entertainer in the heart of Freshwater,9343829,Elsie,,Warringah,-33.77732,151.28113,Entire home/apt,1125,7,2,2022-01-06,0.06,3,41,1,PID-STRA-10272-1
39383203,Beachfront Manly Apartment With Balcony & Parking,279001183,MadeComfy,,Manly,-33.79538,151.28855,Entire home/apt,336,3,59,2022-07-20,1.67,181,254,17,PID-STRA-22067
39647443,Private bedroom in share house in heart of Padstow,304663143,Bhavik,,Bankstown,-33.95654,151.02876,Private room,55,90,1,2019-11-25,0.03,1,364,0,
39651732,Nice apartment Southern zone of northern beaches,18451820,Rafaela,,Warringah,-33.72112,151.29751,Private room,51,90,7,2020-12-13,0.20,3,89,0,
39344392,Manly Panorama with Direct Access to the Beach,302215263,Georgia,,Warringah,-33.78487,151.28837,Entire home/apt,400,90,5,2020-04-30,0.15,1,364,0,
39344756,Private room for short term,44594964,Özgün,,Canada Bay,-33.86433,151.12279,Private room,50,90,0,,,1,0,0,
39345249,Enmore Studio,302224893,Chris,,Marrickville,-33.90126,151.16888,Entire home/apt,116,2,86,2022-09-07,2.46,1,74,41,PID-STRA-1667
39389229,Spacious Studio With Balcony in Inner-City Glebe,279001183,MadeComfy,,Sydney,-33.87939,151.18081,Entire home/apt,186,3,45,2022-08-22,1.28,181,284,14,PID-STRA-20969
39345267,White Haven at Palm Beach - Relax and Reconnect,23466811,Beth,,Pittwater,-33.61927,151.33117,Entire home/apt,240,2,80,2022-05-21,2.29,1,135,28,Exempt
39654007,Beautiful cottage in Point Piper,304748898,Heike,,Woollahra,-33.87105,151.25008,Entire home/apt,115,5,28,2022-08-22,0.82,1,183,12,PID-STRA-24942
39392921,Newtown Gem,161794501,Camilla,,Marrickville,-33.89252,151.17773,Entire home/apt,75,90,8,2020-01-19,0.23,1,0,0,
39346181,Bright cosy room in lovely airy apartment,15846634,Peter,,Parramatta,-33.81618,150.99467,Private room,53,90,5,2020-01-16,0.14,2,0,0,
39393442,Pink House | Hawkesbury River Waterfront Home,2800642,Remo & Melanie,,Hornsby,-33.51742,151.178,Entire home/apt,500,2,1,2021-11-21,0.10,2,141,1,PID-STRA-12885
39347344,Cambridge Garden,17593563,Seong,,North Sydney,-33.82863,151.193,Private room,95,90,1,2020-01-01,0.03,1,86,0,
39347462,PRIVATE Quiet Room in Activity Filled Suburb,247154370,Amy,,Burwood,-33.88073,151.10898,Private room,50,90,1,2020-04-04,0.03,2,365,0,
39356013,Quiet street and close to local train station,56574437,Cindy,,Ku-Ring-Gai,-33.7546,151.15036,Private room,50,90,3,2019-11-25,0.09,2,0,0,
39366261,"Cozy One Bedroom, WiFi, Parking,",279514563,Coco,,Parramatta,-33.8251,151.02035,Private room,140,1,26,2022-08-07,0.75,6,275,6,Exempt
39367794,Large size single bebroom leasing for short term,302394181,Chen,,Sydney,-33.88513,151.17944,Shared room,60,90,0,,,1,83,0,
39654653,Family friendly Burraneer home,25015667,Bernadette,,Sutherland Shire,-34.05722,151.14079,Entire home/apt,280,5,2,2022-08-06,1.40,1,28,2,PID-STRA-8901
39655594,Fireworks View! Private Double (Bridge/Opera House view),71732497,Asylum,,Sydney,-33.87387,151.22009,Private room,3000,2,0,,,1,363,0,Exempt
39657378,New York Loft by Sydney Dreams,304035348,SydneyDreams,,Sydney,-33.87543,151.21318,Entire home/apt,250,3,28,2022-05-01,0.80,2,67,2,PID-STRA-4955
39657775,Sunny’s Place,50798855,Peta,,Pittwater,-33.70333,151.29217,Entire home/apt,250,2,61,2022-02-13,1.77,1,8,6,PID-STRA-17010
39397806,Mick & Tom's chic beach pad—do Bondi in style!,6659993,Tom,,Woollahra,-33.88691,151.26549,Entire home/apt,401,6,21,2022-08-02,0.60,1,141,6,PID-STRA-3713
39657957,Private Queen Room Comfortable Newly  Renovated,303393560,Kerry,,Auburn,-33.83801,151.04023,Private room,41,2,23,2022-09-04,0.67,6,141,18,PID-STRA-19112
39658195,Private Bathroom! Comfortable Queen sized Room,303393560,Kerry,,Auburn,-33.83802,151.04096,Private room,55,2,39,2022-09-03,1.19,6,145,24,PID-STRA-19112
39658557,1 private room to rent,304788363,Sarangoo,,Canterbury,-33.91501,151.11798,Private room,70,90,0,,,1,89,0,
39368023,Spacious & Quiet 1 Bedroom Apt on high floor,301753450,AirPillows,,Auburn,-33.82627,151.07684,Entire home/apt,183,2,33,2022-07-18,0.94,58,77,8,Exempt
39398517,Well lit house in the heart of Bondi Beach,14467843,Albert,,Waverley,-33.89019,151.26935,Entire home/apt,390,90,0,,,1,0,0,
39368370,Surry Hills Terrace Townhouse,31343946,Julien,,Sydney,-33.89014,151.21081,Private room,79,90,0,,,1,264,0,
39658990,Family Friendly Apartment for 7-2,180378109,Frances And Mena,,Penrith,-33.75755,150.70749,Entire home/apt,157,1,79,2022-04-23,2.27,3,213,28,PID-STRA-2757
39659129,"Comfortable, Newly Renovated, Private Double Room",303393560,Kerry,,Auburn,-33.83792,151.04015,Private room,42,2,26,2022-09-06,0.77,6,140,21,PID-STRA-19112
39406151,Designer ocean view Manly 2-bedroom apartment,57217315,Andrew,,Manly,-33.79717,151.27729,Entire home/apt,200,2,18,2022-09-02,0.54,2,0,8,PID-STRA-8078-4
39659416,peaceful fresh air,152427508,Angelica,,Willoughby,-33.79805,151.1779,Private room,57,90,0,,,3,180,0,
39369112,"""The White House"" beautiful 5 bedroom home",37211444,Heidi,,Willoughby,-33.8071,151.2257,Entire home/apt,950,7,0,,,1,1,0,PID-STRA-23319
39406288,Perfect location with Endless Harbour views,254042595,Hannah,,Manly,-33.79752,151.27736,Entire home/apt,195,90,2,2020-01-03,0.06,1,89,0,
39369773,Comfortable Modern 2 Bedroom Apartment,224210975,Cathy,,Ryde,-33.81131,151.10532,Entire home/apt,115,90,11,2020-02-23,0.33,1,0,0,
39406838,Beside airport hotel & cheap price apartment,301548669,Jargalbadrakh,,Rockdale,-33.93714,151.14624,Private room,90,90,0,,,1,358,0,
39369864,Modern & spacious unit walking distance to Bondi,27025682,Craig,,Waverley,-33.87705,151.27285,Entire home/apt,200,90,0,,,1,0,0,
39370010,Bright one-bedroom apartment with beautiful view,176114869,Iara,,Woollahra,-33.8884,151.24564,Entire home/apt,130,90,0,,,1,0,0,
39659631,"Newly Renovated, Private Double Room",303393560,Kerry,,Auburn,-33.83634,151.03896,Private room,40,2,15,2022-08-21,0.48,6,135,12,PID-STRA-19112
39660330,Perfect apartment for you and your little one!,159270294,Jess,,Waverley,-33.887,151.26738,Entire home/apt,200,90,1,2019-10-27,0.03,1,0,0,
39660405,Tropical getaway with pool in the heart of Sydney.,304578308,Marilyn,,North Sydney,-33.82915,151.21815,Entire home/apt,600,3,25,2021-04-05,0.73,1,8,0,PID-STRA-8528
39821232,Single room in a shared apartment front beach,52622311,Paolo,,Waverley,-33.88839,151.27485,Private room,300,90,0,,,1,0,0,
39409788,Central City Loft With Gym and Pool,279001183,MadeComfy,,Sydney,-33.883,151.1959,Entire home/apt,176,3,22,2022-03-19,0.63,181,291,6,PID-STRA-19738
39821644,Entire 2 bed ground floor apartment with deck,119818045,James,,Manly,-33.796,151.28577,Entire home/apt,200,90,4,2021-07-09,0.23,1,0,0,
39822319,New apartment in city CBD free parking,272422660,Py,,Sydney,-33.87532,151.20286,Entire home/apt,250,90,0,,,3,0,0,
39822343,Private room and bathroom walking distance to city,2964719,Kerin,,Sydney,-33.88929,151.20119,Private room,88,90,2,2020-01-01,0.06,1,0,0,
39664446,Romantic stopover seeking the relaxing bush view,304832804,Lj,,Ku-Ring-Gai,-33.7373,151.10436,Private room,60,90,3,2019-12-31,0.09,3,0,0,
39672749,Tranquil Garden Cottage,14223637,Pamela,,Warringah,-33.76848,151.2789,Entire home/apt,170,2,1,2021-03-14,0.06,4,256,0,Exempt
39422281,Charming Townhouse Just Steps From the Beach,279001183,MadeComfy,,Waverley,-33.88765,151.27425,Entire home/apt,249,3,48,2022-08-19,1.38,181,319,10,PID-STRA-19785
39673011,"BONDI RETREAT: Leafy, quiet family home",304781388,Monique,,Waverley,-33.886192,151.268387,Entire home/apt,1060,7,4,2021-12-30,0.12,1,9,1,PID-STRA-10865
39822837,Heritage Manly Cottage 800m to Manly centre/beach,111176520,Matthew,,Manly,-33.795,151.28056,Entire home/apt,300,90,1,2019-12-22,0.03,1,0,0,PID-STRA-28436
39423154,Family home Perfect for your next Beach Holiday,95214788,Cushie - Concierge Services,,Pittwater,-33.68463,151.3005,Entire home/apt,460,90,2,2020-01-03,0.06,44,322,0,
39675695,Another room in my lovely bright & airy apartment,15846634,Peter,,Parramatta,-33.81562,150.99431,Private room,53,90,2,2019-12-12,0.06,2,0,0,
39423299,"Swimming Pool, BBQ area, large Deck",193585992,Renate,,Canterbury,-33.92866,151.11948,Private room,115,90,3,2019-12-31,0.09,1,363,0,
39676593,"Waterfront Retreat, Cottage Point, Sydney",304946084,Belinda,,Hornsby,-33.61559,151.20454,Entire home/apt,643,2,96,2022-08-12,2.80,2,321,33,PID-STRA-600-2
39823676,between two beaches - Freshwater and Manly,165740717,Lesley,,Warringah,-33.78043,151.28236,Entire home/apt,432,3,31,2022-08-28,0.99,1,289,15,PID-STRA-4701
39823879,Bronte Beach  Front - Steps From The Sand!,97555253,Mathew,,Waverley,-33.90243,151.26899,Entire home/apt,250,90,0,,,1,0,0,
39423824,Bardo Beach House,2776486,Prue,,Pittwater,-33.65753,151.31309,Entire home/apt,550,90,1,2020-01-03,0.03,1,88,0,
39823983,"Apartment private room/ensuite, Coogee near beach",28944828,Andrew,,Randwick,-33.92195,151.25162,Private room,44,90,0,,,2,0,0,
39424235,"Great location, tidy private room",302824864,Aida,,Parramatta,-33.81153,151.04093,Shared room,75,90,3,2019-11-16,0.09,1,91,0,
39824036,Amazing and beautiful big room in Manly Beach,123088448,Rodrigo,,Manly,-33.78971,151.28032,Private room,80,90,0,,,3,0,0,
39677254,★Manhattan Style Warehouse Apartment Darlinghurst★,50725147,Mark,,Sydney,-33.87518,151.2145,Entire home/apt,215,1,108,2022-09-04,3.11,3,253,32,PID-STRA-13131
39425338,Darling Point apartment,128173673,Fiona,,Woollahra,-33.87457,151.23805,Entire home/apt,250,4,23,2022-05-24,0.66,1,174,13,PID-STRA-3833-1
39678075,Luxurious 4 Bedroom House In The Heart Bondi!,304960500,Dalia,,Waverley,-33.89176,151.25928,Entire home/apt,520,4,6,2022-01-08,0.18,1,0,3,PID-STRA-14401
